SortedMinSepReverseMVA
;;Stats;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;edges;;randoms;;total;;t_expand_cliques;;t_merge_cliques;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
100;0,1;495;0,0;233,8;13,846780612594875;0,0012188706645259;0,0002503425156096372;0,0007368184966568;8,561461853826811e-05;0,0004820521678691;0,00019526366553297142;34,9;3,5418137224371984;33,9;3,5418137224371984;0,7254545454545455;0,1737228871886974;1;0,0;27,1;3,478505426185217;2,9387461399258132;0,2869197678625323;101,7;3,529242915351047;0;0,0;0,3;0,48304589153964794;0,045472464946149156;0,09313683620756388;1,7;3,529242915351047;6,3;6,634087059355726;2,1;1,5238839267549948
100;0,33;1631,2;3,552776691859794;244,2;21,968664552544432;0,0012957818984479;0,00010617116603350302;0,0007357261045194;7,485843149742466e-05;0,0005600557939283;5,061357551468916e-05;20,9;4,254409477236529;19,9;4,254409477236529;0,9513330405243813;0,041619354047306927;1;0,0;56,2;1,2292725943057183;5,005473029386073;1,2207950319877496;100;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;15,7;4,90011337737313;2;0,816496580927726
100;0,5;2439,5;7,6194196337749736;230;8,692269873603532;0,0013940289163026;0,00038748806898847445;0,0008018841033389;0,00027622643302892605;0,0005921448129635;0,0001117766980902805;17,5;1,7795130420052185;16,5;1,7795130420052185;0,9899656328706994;0,003085901027980084;1;0,0;70;0,0;5,771819254017396;0,6326982710605886;100;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;16,5;1,7795130420052185;1;0,0
100;0,75;3659,7;3,020301677353145;246;10,187137859957417;0,0020048468073642998;0,0006878818050055072;0,0011863378611849;0,0004979018837646627;0,0008185089461795;0,00036099991913468224;11,4;1,577621275493231;10,4;1,577621275493231;0,9987163535279149;0,0008236877590638431;1;0,0;86;0,0;8,924464424464425;1,2354967358942484;100;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;10,4;1,577621275493231;1;0,0
100;0,99;4851;0,0;236,9;11,779926428745924;0,0017150897929268001;0,0010414949060989968;0,000781947946832;0,00012204090425150008;0,0009331418460949;0,0009655683504314694;2;0,0;1;0,0;1,0;0,0;1;0,0;99;0,0;50,0;0,0;100;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;1;0,0;1;0,0
500;0,1;12475;0,0;1208,8;37,26720333543214;0,0095655658881439;0,003392898624213266;0,0065325391187333;0,0025889341680384193;0,0030330267694107;0,0015395762310576118;169,2;21,347911685533397;168,2;21,347911685533397;0,922316633266533;0,09247532486792467;1;0,0;152;8,151346173758322;3,0160709924118163;0,35243150439584053;503,7;9,775820511172792;0;0,0;0,2;0,42163702135578396;0,018445539135194308;0,04821892194632005;3,7;9,775820511172792;36,8;29,776202280046096;5,1;1,286683937707919
500;0,1;12475;0,0;1216;33,079029946814074;0,0075468934927906;0,0013072257240386229;0,004380970392418;0,0006815365664069448;0,0031659231003727;0,0009504713002875442;162,4;12,642081403875796;161,4;12,642081403875796;0,9114869739478958;0,06868117269890658;1;0,0;151,2;5,902918298980975;3,095422558789223;0,23819044486467433;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;18,5;23,53366383148475;3,9;2,0789954839350235
500;0,33;41159;25,298221281347036;1222,3;33,58587666134548;0,0099177599406832;0,0023150089008134164;0,0056956301924898;0,002240869276035696;0,0042221297481934;0,001030364324642892;111,1;22,258331773368223;110,1;22,258331773368223;0,9929636688775515;0,003471584888791893;1;0,0;286,4;0,5163977794943222;4,661495115212121;0,8986067251914591;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;79,6;7,633260552782583;3,2;1,1352924243950935
