SortedMinSepMVA
;;Stats;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;edges;;randoms;;total;;t_expand_cliques;;t_merge_cliques;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
100;0,1;495;0,0;235,2;8,916900308465443;0,0021785712944608;0,0014020898660004567;0,0009292843363599001;0,0004797991273021352;0,001249286958101;0,0011984347509306523;41,1;8,143845665422585;40,1;8,143845665422585;0,6521212121212121;0,1691396974536194;1,1;0,31622776601683794;25,7;3,4657049948186747;3,451606125926969;0,8164894717048478;136,3;8,11103500725332;0,1;0,31622776601683794;2,8;0,4216370213557839;0,9456426327100386;0,3233780233497131;36,3;8,11103500725332;7,2;7,685484153042453;2,8;1,9888578520235065
100;0,33;1628,9;9,182713227702488;239,8;15,346371268515274;0,0024243595253692;0,001113684946482096;0,0011689278614956;0,0009245502631634219;0,0012554316638735;0,0005155944097312625;17,2;3,8815804341359033;16,2;3,8815804341359033;0,8625467519524839;0,04082599495120548;2,1;0,31622776601683794;53,5;1,35400640077266;7,64638042298259;1,636634979411887;126,2;8,189424074174365;1,1;0,31622776601683794;3,2;1,1352924243950935;1,6316795189749154;0,3962949818114102;26,2;8,189424074174365;10,9;2,6853512081497106;2,8;0,7888106377466155
100;0,5;2457,8;15,526321736543613;237,5;15,987842603400596;0,0030150364363983;0,0017642808121351187;0,0011988320962561;0,0006468419650536755;0,0018162043401424;0,0017869696385116852;8,4;3,3730961708462712;7,4;3,3730961708462712;0,8732433182533923;0,1068025776308649;3,2;1,5491933384829668;65,9;4,332051092342595;16,547510822510823;8,488396539562673;114,8;5,493430419854044;1,7;0,8232726023485646;3,1;0,8755950357709131;2,200865800865801;0,6958505170868382;14,8;5,493430419854044;6,1;3,5418137224371984;1,6;0,699205898780101
100;0,75;3696,5;11,52051310585697;240;14,666666666666666;0,001669892068243;0,0005863399146880466;0,0007998700053355;0,0001200865443315518;0,0008700220629075999;0,0005625463025159753;7,8;1,8135294011647258;6,8;1,8135294011647258;0,9864739075084064;0,00664975682943384;2,9;1,1005049346146119;85,9;0,31622776601683794;15,666230158730158;4,791147988439633;114,6;3,1692971530679235;1,7;0,8232726023485646;3,1;0,5676462121975467;2,2817857142857143;0,6585197718151704;14,6;3,1692971530679235;6,4;2,2705848487901865;1,2;0,4216370213557839
100;0,99;4807;78,84302266036116;234,8;13,92679272322079;0,0019121982992138;0,0007525555321546507;0,0011276559210555;0,0006620709239349592;0,0007845423781583;0,0002948422881555633;2;0,0;1;0,0;0,9989885587525434;0,0008909540681695525;4,1;1,3703203194062976;98,5;0,8498365855987975;51,3;0,4216370213557839;102,6;0,8432740427115678;2,6;0,8432740427115678;2,6;0,8432740427115678;2,6;0,8432740427115678;2,6;0,8432740427115678;1;0,0;1;0,0
500;0,1;12475;0,0;1213,8;56,06900510383017;0,0071231136179993;0,0013866661614492912;0,0043328368638652;0,0008556834201048181;0,0027902767541343;0,0007163636102920884;146,8;35,28865099276096;145,8;35,28865099276096;0,8259559118236472;0,10145281374266998;1,9;0,31622776601683794;143,8;9,003702941938204;4,980257679128111;0,8279920784661469;705,5;52,20951382012031;0,9;0,31622776601683794;4,4;0,9660917830792959;1,4399023079527526;0,3106545673428369;205,5;52,20951382012031;11,4;17,308957218735046;3,2;1,9888578520235065
500;0,1;12475;0,0;1220,9;30,584854639728686;0,007630973550114;0,0016354493831755757;0,004505468958824;0,0006757993789131434;0,00312550459129;0,0013606479790625465;136,3;16,2073371587617;135,3;16,2073371587617;0,7584448897795592;0,13628114345409453;1,9;0,31622776601683794;137,5;13,10004240875239;5,241385619962901;0,5593053540070105;706,6;28,143284180145795;0,9;0,31622776601683794;4,3;0,6749485577105528;1,530689628894876;0,1509005931273723;206,6;28,143284180145795;17,5;20,543990740738653;3;1,9436506316151
500;0,33;41167;0,0;1213,9;25,536248745655655;0,0077777296063188;0,0017935514227056227;0,0041925668859758;0,0005424609440168818;0,003585162720343;0,001284655579826508;85;27,10883414846328;84;27,10883414846328;0,9138800495542546;0,11951721627169135;2,2;0,4216370213557839;274,2;19,20532333610774;8,787774436648421;4,420351647571695;644,8;25,646312275516987;1,2;0,4216370213557839;4;0,4714045207910317;1,8673629349945828;0,5127926561489256;144,8;25,646312275516987;51;20,520991962161848;4,3;0,6749485577105528
