INCR1.x
;;Stats;;;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;actual_edge_density;;edges;;randoms;;total;;t_expand_cliques;;t_split_edges;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
50;0,1;0,105795918367347;0,0050498005810774415;129,6;6,186005711819758;122,4;4,695151163109069;0,0007583247079899;9,015222879499331e-05;0,0002995201669174;6,799078431509943e-05;0,0004588045410726;8,376441249924474e-05;25,1;3,1780497164141406;24,1;3,1780497164141406;0,4234282666510291;0,1145119578557863;2;0,0;10,9;1,5238839267549948;3,0397711535301855;0,2149226919949034;75,8;6,106462878695726;1;0,0;3,3;5,735852159879995;1,1634782608695653;0,38898507527136433;28,7;13,654872960066509;3;1,1547005383792515;2,4;0,8432740427115678
50;0,33;0,34473469387755107;0,019008901368855396;422,3;23,285904176847705;164,6;28,6519341988169;0,0012488086102317;0,00043566325979665764;0,0003020463228728;6,793621963243205e-05;0,0009467622873592;0,00038490831282333516;10,5;3,100179206289712;9,5;3,100179206289712;0,6565811119094802;0,18105790428371568;2;0,0;23,8;3,2930904093942583;7,509457070707071;2,084165735526824;74,2;12,787146323989225;1;0,0;36,9;36,7195073798958;9,306006493506493;8,009471821951482;86,7;76,79561619432887;1,8;1,0327955589886446;1,6;0,699205898780101
50;0,5;0,5147755102040817;0,013403673960341957;630,6;16,419500601419035;226,9;37,73430505227011;0,0014234206063320001;0,0001525531248633857;0,0002731662155997;9,235720783146871e-06;0,0011502543907322;0,00015026577171156424;5,8;1,5491933384829668;4,8;1,5491933384829668;0,576276802890092;0,16730967280870648;5,5;5,082650227325635;27,2;3,794733192202055;15,808214285714286;2,316187711165373;91,2;26,186510522277178;6,2;10,643725329455327;55,6;38,999145289779534;37,093333333333334;25,91923257513522;202,8;168,58680586306602;1,2;0,4216370213557839;1,2;0,4216370213557839
50;0,75;0,7742040816326529;0,01299415888452916;948,4;15,917844633548153;275,7;47,40616462491397;0,001861742801821;0,00040452752719978736;0,0002882548768464;5,515138937976004e-05;0,0015734879249746;0,00036443428474399565;4,5;0,7071067811865476;3,5;0,7071067811865476;0,671743707995223;0,10154891419667543;13,2;8,941787044856055;36,1;2,6853512081497106;25,67;4,095743047495914;114,2;19,926531726988184;47,1;40,613216239708635;155,8;42,796157667612064;109,65;42,2778288800976;379,7;169,71744492276306;1,1;0,31622776601683794;1;0,0
50;0,99;1,0;0,0;1225;0,0;322,7;66,83985836809251;0,0021877876062692;0,0007440564557116175;0,0002835439373622;3,927454777652963e-05;0,0019042436689072;0,0007537475654653151;1;0,0;0;0,0;1,0;0,0;50;0,0;50;0,0;50,0;0,0;50;0,0;0;0,0;0;0,0;1;0,0;1;0,0
100;0,1;0,1054141414141413;0,006444834962783091;521,8;31,901933065777275;258,5;12,057731498457281;0,0016088882455915;0,0001894316575940667;0,000543669726274;3,397649498996402e-05;0,0010652185193176;0,00020151200161551907;40,2;6,321040701937898;39,2;6,321040701937898;0,6350688588515628;0,12526501898062356;2;0,0;26,1;2,5144029554194813;3,5950579615572686;0,5047667374107442;141,9;10,429125882194857;1;0,0;15,6;45,47086979594738;1,7276923076923076;2,2742656009509177;68,2;91,47288608592652;2,1;0,7378647873726218;2,6;1,3498971154211057
100;0,33;0,34270707070707057;0,018756644686417856;1696,4;92,84539119776849;323,4;40,346278914197555;0,0023233124595474;0,0004397904441921006;0,0005497120182211;2,5589045735025364e-05;0,0017736004413263001;0,00044258569747383575;16,7;5,982381539896038;15,7;5,982381539896038;0,6345679463969098;0,20759212813153124;2;0,0;46,3;7,557924465236619;10,022950971886731;4,855972008088761;143,1;30,453790130841405;1;0,0;139,8;144,61581287443408;23,388459595959596;23,144711515341278;323,9;350,54131156129245;1,1;0,31622776601683794;1,2;0,4216370213557839
100;0,5;0,521959595959596;0,017885869231140872;2583,7;88,53505269414795;352,7;53,90949205226602;0,0028825146312221;0,0007070638825567108;0,0005701260893193;6,772884955373888e-05;0,0023123885419029;0,0006650169453321988;8;3,39934634239519;7;3,39934634239519;0,7189549349006157;0,18523139400298436;5,9;9,146341102077681;61;8,563488385776752;20,92037545787546;9,676849333744036;143,7;40,34586582152983;9,9;18,88238450102223;215,9;207,75704293450292;79,72579365079365;84,1842673442714;476,6;498,26837926741626;1,1;0,31622776601683794;1,1;0,31622776601683794
100;0,75;0,7756767676767677;0,02682167646812132;3839,6;132,76729851720097;429,7;120,88934334064906;0,0028530541908244;0,000615973122578882;0,000555378800499;3,4152581987095724e-05;0,0022976753903251;0,0005968682528194149;4,1;1,728840330651992;3,1;1,728840330651992;0,7579730392053425;0,15819466613083924;24,3;22,759857449270438;76,4;7,82020175926143;48,57095238095238;14,024672398243565;191;92,3784486651393;186,2;233,91394429006007;478,6;321,05423563974705;341,0466666666667;253,45675268471638;1165,3;1262,726419740678;1;0,0;1;0,0
100;0,99;0,9985252525252525;0,002413086940814928;4942,7;11,944780357033686;576,2;133,76662928814164;0,0044241525088141;0,001394570567417377;0,0006539671572416;0,00016838064347774942;0,0037701853515727;0,0014301765995973763;1,3;0,48304589153964794;0,3;0,48304589153964794;0,991475283938131;0,014899789226977692;94,9;9,573690801125528;99,5;0,8498365855987975;97,2;5,072803301265813;124,4;39,562046908060196;898;334,69538389407165;898;334,69538389407165;269,4;461,57825868306327;269,4;461,57825868306327;1;0,0;1;0,0
500;0,1;0,1046396793587175;0,007239731772865648;13053,8;903,1565386649943;1395,7;39,27127873310638;0,0116538743039416;0,0015494159506098404;0,0034697093418613;0,000611657553146185;0,008184164962080201;0,0014675588836287829;106,6;31,099124675070126;105,6;31,099124675070126;0,6400938775529262;0,166173894913211;2;0,0;128,5;17,089632984811452;6,101805663078447;1,722126603278656;605,7;31,09144219520506;1;0,0;7,8;21,50348808914498;1,066019417475728;0,208771729020825;112,4;37,28627987164537;2,5;0,8498365855987975;3,1;0,8755950357709131
500;0,33;0,3456905811623247;0,013683647941309749;43124,9;1707,0350806783867;1589,6;183,4079848013409;0,0130937490612257;0,001532136105678006;0,0033860389601523;0,0009166633641571936;0,0097077101010736;0,0012469916442259075;49,5;17,614703454153798;48,5;17,614703454153798;0,7401259109412647;0,21876345538051273;2;0,0;250,6;39,800055834690035;15,33368189790391;6,3804606249945754;671,5;146,69488364932462;1;0,0;2588,7;3047,8191857275406;176,00096377306903;241,52222475001008;6957,7;10328,089132178431;1,5;0,5270462766947299;1,3;0,48304589153964794
