INCR_k_1e-5
;;Stats;;;;;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;actual_edge_density;;edges;;loops%;;randoms;;total;;t_expand_cliques;;t_split_edges;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
50;0,1;0,10187755102040799;0,0015296293140196193;124,8;1,8737959096740262;0,2946938775510206;0,03598633025983488;143,7;8,367264254887084;0,0010168798366056;0,0003668054179785775;0,00031095603704989997;0,00011454378651639016;0,0007059237995557;0,00026175579727279744;24,5;2,758824226207808;23,5;2,758824226207808;0,2295256244695416;0,06956212961918995;2;0,0;8;1,247219128924647;3,6361101378492684;0,20839555229270434;88,8;8,390470785361213;1;0,0;5,9;1,728840330651992;1,9510142953918699;0,38336622843749374;46,4;12,807983621337296;2,3;0,9486832980505138;2,4;0,8432740427115678
50;0,33;0,3328163265306121;0,002404740255269276;407,7;2,94580681270476;0,2322820037105753;0,03768665063423765;252,1;31,271037363313962;0,002069808589132;0,0005083890631375973;0,00037793328424400003;0,00022759493552967444;0,0016918753048881;0,0003423783858050786;17,3;3,653004851412662;16,3;3,653004851412662;0,3418332428326001;0,07943929873334804;3,3;1,636391694484477;17,1;1,9692073983655907;10,06281911887562;0,7542039082951338;173,5;36,16705068920544;2,5;2,4608038433722332;38,6;13,639811012050147;16,531799968999458;3,1104638987199276;271,3;84,43676134638672;1,3;0,6749485577105528;1,2;0,4216370213557839
50;0,5;0,5012244897959184;0,0007696400339447601;614;0,9428090415820634;0,2349387755102041;0,03840071882955933;348,5;47,59610161440629;0,0030091969114;0,0006462336417424179;0,0002624470318191;1,2290246020544629e-05;0,0027467498795809998;0,0006472631008768853;13,7;2,7100635498903793;12,7;2,7100635498903793;0,4374357577297896;0,11930482702855502;8;2,1081851067789197;23,5;3,064129385141706;15,010677655677656;1,3110924259808174;204,7;39,420947618126974;10,1;2,998147576235848;60,4;19,715757939047414;31,91800918379866;8,566274888252122;395,5;97,75507943608636;1;0,0;1,1;0,31622776601683794
50;0,75;0,7572244897959184;0,007066452392110747;927,6;8,656404180335697;0,2351020408163265;0,03819014201742447;486,4;71,81333828444097;0,004505977941204;0,0007614090523160443;0,000291634364312;9,896043140677639e-05;0,0042143435768923;0,0007540498359694372;7,4;2,270584848790187;6,4;2,270584848790187;0,5461963253076948;0,05429896061250519;21;3,2317865716108862;32,3;1,567021236472421;26,765779220779223;1,204683165797686;196,8;56,94012449738565;54,2;17,881088706600988;92,2;23,668075075463527;74,40666666666667;19,942038359404023;463,1;165,04373157843145;1;0,0;1,2;0,4216370213557839
50;0,99;0,9924081632653063;0,002829146934545821;1215,7;3,4657049948186747;0,2211502782931355;0,032546646641084365;585,8;79,03979307215378;0,0060886141069377;0,0012132398365601225;0,0002737464552753;3,5995475825111026e-05;0,0058148676516623;0,0012144945095300067;2,4;0,8432740427115678;1,4;0,8432740427115678;0,9320659088805622;0,03699991441947211;44,3;2,869378562220979;48,1;0,9944289260117531;46,266666666666666;1,5055453054181622;110,5;38,126252256301186;135,66666666666666;47,031904065219386;138,22222222222223;44,85749039396257;123,35;61,14011685373924;188,1;122,23333787837461;1;0,0;1,1;0,31622776601683794
100;0,1;0,1005656565656565;0,0006444975684314244;497,8;3,190262963734773;0,2452525252525253;0,024782608652415498;378,8;23,878395628219618;0,0026580954907107;0,0002361315721901091;0,0005319946076832;4,70709380777638e-05;0,0021261008830278;0,00024705270486287677;39;4,737556801183965;38;4,737556801183965;0,21487344927403879;0,06182272859927243;2;0,0;15;2,0548046676563256;5,953033789052107;0,2993476168151655;231,5;24,26817760863894;1;0,0;28,9;14,805779652254424;7,002672125775841;1,5739350162490775;268,8;78,69321585894315;1,7;0,6749485577105528;1,6;0,5163977794943222
100;0,33;0,33189898989899;0,00218300254673139;1642,9;10,805862606320083;0,2034894398530763;0,03638032841701201;790,4;118,88762200778795;0,0079138977105182;0,0020700149151406987;0,0005451715788435;5,361586345332976e-05;0,0073687261316748;0,002078350806756691;28,6;3,1340424729448424;27,6;3,1340424729448424;0,31610248281600534;0,08157658274542873;7,6;3,7475918193480524;32,5;4,06201920231798;19,506870238693768;0,6323365298107043;558,2;66,83279301527224;11;6,0553007081949835;141,1;50,57326918002786;55,47408317480731;9,415885609103324;1551,6;427,28970136066806;1;0,0;1,2;0,4216370213557839
100;0,5;0,5022626262626263;0,0030590481009132057;2486,2;15,142288099520789;0,1928080808080807;0,025024279382334546;1075,4;125,13921136966711;0,0114895336956659;0,001818863007881665;0,0006204441731674001;0,00017727420554896684;0,0108690895224986;0,0018324182948909308;24;5,206833117271103;23;5,206833117271103;0,36863594050080645;0,05597528618809465;15,7;4,029061098237818;43,2;3,32665998663324;30,201820288056744;1,177299416920777;724,8;159,5394761319105;29,4;3,687817782917155;197,8;53,45777149613827;96,26689699952347;18,46015057966066;2182,5;489,9166028803043;1;0,0;1,1;0,31622776601683794
