MVA2
;;Stats;;;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;actual_edge_density;;edges;;randoms;;total;;t_expand_cliques;;t_merge_cliques;;max_clique_edge_distribution;;num;;num_edges;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
100;0,75;0,7395353535353536;0,000595112487414944;3660,7;2,9458068127047605;232,6;12,149074038789951;0,0018079768312246;0,0006664736953554465;0,0010167128926698;0,0004586714603885187;0,0007912639385549;0,00027986637105181897;0,9984435027814601;0,0008036404355044322;10,6;1,8973665961010275;9,6;1,8973665961010275;1;0,0;86;0,0;9,698162948162949;1,6633638238931008;100;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;9,6;1,8973665961010275;1;0,0
100;0,99;0,98;0,0;4851;0,0;242,3;13,258540224658553;0,0023591433872764;0,0008153145864189423;0,0013061670816536;0,00045848074517921487;0,0010529763056229;0,0005840426834056363;1,0;0,0;2;0,0;1;0,0;1;0,0;99;0,0;50,0;0,0;100;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;1;0,0;1;0,0
500;0,1;0,1;0,0;12475;0,0;1219,7;33,19320546269807;0,0082001964320035;0,0027287676676931356;0,0052890467698505;0,002215330510816614;0,0029111496621531;0,0011036370761267145;0,9204008016032064;0,04358083016506768;159,8;8,52186729667989;158,8;8,52186729667989;1;0,0;152;3,6514837167011076;3,1363762646923004;0,15584649731930575;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;7,9;14,301903525211058;3;2,0
500;0,33;0,329995991983968;0,0;41167;0,0;1212,3;21,868546667150365;0,0110555514433523;0,003200003740006029;0,0056160706010705995;0,001292224068521293;0,0054394808422815;0,0026932456685104314;0,9920786066509583;0,004683883206742098;112,4;24,815765598147927;111,4;24,815765598147927;1;0,0;286,3;0,6749485577105528;4,65270142675792;1,042667201679614;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;75,5;5,602578771323871;3,3;0,9486832980505138
500;0,5;0,4992072144288578;0,000330411165604601;62276,1;41,21879290916813;1217;44,95182606598609;0,0104748703256429;0,0033893202988266335;0,0064280787046686;0,0030752118802305664;0,0040467916209744;0,00132787955859009;0,997622273637858;0,0006597666415780091;77,7;3,5605867181937554;76,7;3,5605867181937554;1;0,0;353;0,0;6,447347183675547;0,29976121447310927;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;76,7;3,5605867181937554;1;0,0
500;0,75;0,749908617234469;6,0395717122120076e-05;93551,1;7,534365710971739;1209,1;26,16380026763017;0,0079902667257995;0,002040707254503638;0,0046817123546275;0,001620924428130785;0,0033085543711721;0,0009467237249975461;0,9997530819626042;8,0518726587138e-05;51,3;3,8887301554906353;50,3;3,8887301554906353;1;0,0;433;0,0;9,796936861262894;0,739171564421643;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;50,3;3,8887301554906353;1;0,0
500;0,99;0,9880248496993985;2,534891912204522e-06;123256,1;0,31622776601683794;1222,1;40,566680361542474;0,0084955286527613;0,001949713409347819;0,0043622148921335;0,0013450987622304668;0,0041333137606278;0,0011531543603661774;0,9999991886870523;2,565596810062711e-06;3,9;0,31622776601683794;2,9;0,31622776601683794;1;0,0;497;0,0;129,16666666666666;13,176156917368244;500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;2,9;0,31622776601683794;1;0,0
1000;0,1;0,1;0,0;49950;0,0;2445,3;47,48344740831038;0,0144883219992026;0,003381958510230027;0,0086248764524802;0,0020594871230529203;0,0058634455467223;0,0023178820640431808;0,9595675675675676;0,019369541978764265;322,6;17,095808453146248;321,6;17,095808453146248;1;0,0;310,1;3,142893217686178;3,1075728938997518;0,16279518140016616;1000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;67,4;57,12792662087431;4,5;2,0138409955990952
1000;0,33;0,33;0,0;164835;0,0;2448,8;74,94264473582447;0,0206356858108046;0,0041516781917857;0,013457333886511099;0,003354034890982335;0,0071783519242934;0,0020130910957194574;0,9976703976703977;0,0;255,6;3,204163957519444;254,6;3,204163957519444;1;0,0;574;0,0;3,9129179606556104;0,04918532606027284;1000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;129,2;68,14820450883337;3,9;1,286683937707919
1000;0,5;0,5;0,0;249750;0,0;2444;45,02838610871542;0,0153655171641636;0,0029199397732116873;0,0091551122393064;0,002056416878703576;0,0062104049248577;0,0015430865483051788;0,9992832832832833;0,0;193,2;6,579429222120175;192,2;6,579429222120175;1;0,0;707;0,0;5,181207664411926;0,1705727102592577;1000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;102,2;69,80257874892588;2,6;1,1737877907772674
1000;0,75;0,7499323323323324;1,6557415918403672e-05;374591,2;8,270429251254132;2438,1;54,93521436908914;0,0202234149685168;0,004147730165835163;0,0110426135533106;0,0032887089331932705;0,0091808014152059;0,002816183553219591;0,9998766659876683;2,2075954639970777e-05;100,6;3,339993346633426;99,6;3,339993346633426;1;0,0;866;0,0;9,950155982933504;0,328198672660175;1000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;99,6;3,339993346633426;1;0,0
1000;0,99;0,9880302302302302;6,330886206746085e-07;493521,1;0,31622776601683794;2459,5;55,39203713330805;0,0187458208438117;0,003892646975817701;0,0101876553868585;0,0030380094273028397;0,0085581654569531;0,0021905735906122287;0,9999997973747877;6,407571820956065e-07;6,9;0,31622776601683794;5,9;0,31622776601683794;1;0,0;994;0,0;145,23809523809524;7,529232524210423;1000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;5,9;0,31622776601683794;1;0,0
2500;0,1;0,1;0,0;312375;0,0;6159,5;103,16572428217943;0,0461650974291542;0,01668430326622019;0,0269661705276107;0,01113191755430713;0,0191989269015433;0,006394948427938978;0,9853567026810724;0,005727570839294978;827,3;37,33348214256057;826,3;37,33348214256057;1;0,0;785,1;2,282785822435191;3,0273547399361984;0,1349076203320884;2500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;166,5;137,8479436029263;5,7;3,2676869155073254
2500;0,33;0,32999449379751866;1,1771013593286993e-05;1030820,3;36,769703712582604;6060,2;75,3477862242076;0,0417100469558327;0,006400115980360582;0,021583697263325402;0,004457413290671716;0,0201263496925075;0,0033633301923851997;0,9981322653214102;3,560587314781245e-05;452,1;31,20345422474178;451,1;31,20345422474178;1;0,0;1435;0,0;5,5533499156116735;0,38057261262708564;2500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;402,7;15,33369564789331;2,5;0,8498365855987975
2500;0,5;0,4997407282913164;2,75646797131474e-05;1561065,1;86,1051682537117;6129,6;107,6023543732509;0,0758010140071322;0,024308461585492373;0,0437792074422725;0,014149391206732106;0,0320218065648596;0,010871680717551669;0,9994849057046656;5,5130829818439903e-05;376,8;11,341173758576412;375,8;11,341173758576412;1;0,0;1767;0,0;6,640265449653134;0,20108800456404635;2500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;375,8;11,341173758576412;1;0,0
2500;0,75;0,7499484593837535;7,818599274376244e-06;2342651,5;24,423349483639626;6142,3;64,43092770125574;0,0713253437715563;0,03415146527833283;0,0384914980024019;0,018866813023730163;0,0328338457691544;0,0190922622937561;0,9999481357893596;1,0424767044922698e-05;251,9;5,7242175593408975;250,9;5,7242175593408975;1;0,0;2165;0,0;9,929204029796516;0,22646076386535435;2500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;250,9;5,7242175593408975;1;0,0
2500;0,99;0,9896250660264103;1,5463653983491824e-07;3091341,3;0,48304589153964794;6178,7;106,78228109361382;0,0423400537793254;0,006539009429748624;0,0225096272208229;0,003413057241321079;0,0198304265585024;0,0040445289754790816;0,9999999029547685;1,562576678730729e-07;13,7;0,48304589153964794;12,7;0,48304589153964794;1;0,0;2487;0,0;182,6923076923077;6,635245762907252;2500;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;12,7;0,48304589153964794;1;0,0
5000;0,1;0,1;0,0;1249750;0,0;12226;171,02176599615748;0,0824865131826526;0,018104488582442787;0,0519553941360257;0,011823455692493857;0,030531119046627;0,00810629089015442;0,9939614322864573;0,0008509214486307154;1659,6;39,19807251497054;1658,6;39,19807251497054;1;0,0;1576,7;0,6749485577105528;3,014253920085672;0,06963407209724377;5000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;324,1;278,2594512720497;5,7;2,9078437983419185
5000;0,33;0,33;0,0;4124175;0,0;12245,2;70,88456970471233;0,0800112397919736;0,010170717122324247;0,0469850984119364;0,00804967291734672;0,0330261413800375;0,0063507764088269626;0,9995167033406682;0,0002935180704777408;1279,8;201,9371739482907;1278,8;201,9371739482907;1;0,0;2871,8;0,4216370213557839;4,0228268265378055;0,8168374996807023;5000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;471,5;405,06659260477704;4,3;2,6687491868330793
5000;0,5;0,49992920184036793;9,657091466287128e-06;6247865,2;120,68950060198092;12368,1;208,22127653052172;0,0797444580112601;0,008564441690680168;0,0434629444522888;0,006085244742575983;0,0362815135589711;0,004453993134841497;0,9997566852270916;1,931218220167388e-05;752,4;22,916272723886745;751,4;22,916272723886745;1;0,0;3535;0,0;6,650954370092571;0,20269050155242158;5000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;751,4;22,916272723886745;1;0,0
5000;0,75;0,7499506781356273;1,7058407691369297e-06;9372508,6;21,318745012051927;12293;150,10736898041424;0,0788903706643292;0,01156327425633243;0,0414987799196481;0,007145128022409849;0,0373915907446815;0,005218557827011878;0,9999761429980061;2,274549025962723e-06;505,8;9,531235200352809;504,8;9,531235200352809;1;0,0;4330;0,0;9,888453738207945;0,18420570213165519;5000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;504,8;9,531235200352809;1;0,0
5000;0,99;0,9896260372074412;4,132008623944537e-08;12367851,4;0,5163977794943222;12321,6;137,47985711045496;0,102868883814637;0,019647540976930174;0,0547355165608098;0,012291997195317917;0,0481333672538275;0,009632072867852743;0,9999999676580864;4,175323085103784e-08;26,6;0,5163977794943222;25,6;0,5163977794943222;1;0,0;4974;0,0;188,03418803418805;3,6780468624951768;5000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;25,6;0,5163977794943222;1;0,0
10000;0,1;0,1;0,0;4999500;0,0;24554,7;232,31781392451734;0,1693182913774558;0,02380502641948879;0,1068853833565239;0,02151288465352105;0,0624329080209321;0,008366865366481844;0,9972066606660666;0,00039945669878205687;3341,5;53,672359946458684;3340,5;53,672359946458684;1;0,0;3158,2;0,6324555320336759;2,9933610206855192;0,04794604660550577;10000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;111,4;336,8270904913809;4,6;2,2211108331943574
10000;0,33;0,33;0,0;16498350;0,0;24619,7;250,22392194015166;0,1792020618518226;0,0236413073506672;0,1039778102745508;0,020361238093816243;0,0752242515772716;0,009653924383599652;0,9997300336094216;0,0;2483,5;36,28360511305347;2482,5;36,28360511305347;1;0,0;5744;0,0;4,027360104914521;0,05968442260851699;10000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;784,6;825,6990573649297;3,4;1,577621275493231
10000;0,5;0,5;0,0;24997500;0,0;24608,3;221,8578373643807;0,18268580645040838;0,03375223104638312;0,1010117989825091;0,02448703483898928;0,0816740074678994;0,016855250486021784;0,9999393939393939;0,0;2031,7;9,322016949137135;2030,7;9,322016949137135;1;0,0;7071;0,0;4,922079327355617;0,022476088275350158;10000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;916,2;787,1513760954044;3,3;1,2516655570345725
10000;0,75;0,7499537773777378;6,791817197841112e-07;37493939,1;33,955690081176215;24643,2;182,73769908441625;0,1681286897089659;0,017455906414618902;0,0909512521451705;0,013821544411876262;0,0771774375637953;0,008330636616329068;0,9999874886452695;9,056194302931586e-07;1001;17,441967269268172;1000;17,441967269268172;1;0,0;8660;0,0;9,992764203211818;0,17567392956809366;10000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;1000;17,441967269268172;1;0,0
10000;0,99;0,989825510551055;1,032898835716204e-08;49486326,4;0,5163977794943222;24752,6;205,0724533210424;0,173685855589511;0,009819067151230446;0,0929091032362765;0,006632412369357161;0,0807767523532344;0,008369347687350847;0,9999999919169592;1,0435160820366337e-08;51,6;0,5163977794943222;50,6;0,5163977794943222;1;0,0;9949;0,0;193,815987933635;1,9472012801445038;10000;0,0;0;0,0;0;0,0;0,0;0,0;0;0,0;50,6;0,5163977794943222;1;0,0
