INCR
;;Stats;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;edges;;randoms;;total;;t_expand_cliques;;t_merge_cliques;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
50;0,1;123;0,0;229,5;3,7490739597339973;0,0016641223041819;0,000568937835395174;0,00047891137698719997;0,0005387202396203214;0,0011852109271947;0,00010421504371013987;34,5;3,7490739597339973;33,5;3,7490739597339973;0,0975609756097561;0,02099177965424074;2;0,0;5,4;0,5163977794943222;3,6692561110584476;0,10082980318265175;126,3;10,934654391733954;1;0,0;4;0,4714045207910317;2,270894515132641;0,08446046657595405;76,3;10,934654391733954;2,8;0,9189365834726815;2,2;0,6324555320336759
50;0,33;405;0,0;783,4;2,4129281427805145;0,0072010806485529;0,0013789947628826745;0,0003150526123184;9,163226292668496e-05;0,0068860280362346;0,0013842633902588174;24,4;2,4129281427805145;23,4;2,4129281427805145;0,21604938271604937;0,03459238795665433;6,8;1,1352924243950935;13,7;1,0593499054713802;10,260100547600548;0,12600202438876557;250,3;24,381459258123897;5,2;0,9189365834726815;11,8;0,9189365834726815;8,545832315832316;0,19957937466783857;200,3;24,381459258123897;1,4;0,6992058987801011;1,1;0,31622776601683794
50;0,5;613;0,0;1194,9;1,5951314818673865;0,0115595189652865;0,0016872398582067551;0,000380493706458;0,00026872755107669357;0,0111790252588287;0,0015485311428535483;19,9;1,5951314818673865;18,9;1,5951314818673865;0,29787928221859705;0,02610340755075446;10,7;1,946506842754191;19,6;0,8432740427115678;15,598349806741918;0,40238528937606716;310,3;24,56759383144118;9,2;1,5491933384829668;17,3;1,3374935098492586;13,766686602870813;0,42594198671404565;260,3;24,56759383144118;1,1;0,31622776601683794;1;0,0
50;0,75;919;0,0;1801,6;2,756809750418044;0,0194292457854162;0,003948151745269237;0,0002984619123955;5,3097539754469015e-05;0,0191307838730203;0,003964669577540417;14,6;2,756809750418044;13,6;2,756809750418044;0,4675734494015234;0,03647404350449241;21,5;2,1213203435596424;29,8;1,1352924243950935;25,960064935064935;0,35507819619759906;378,3;66,94284460974485;19,9;1,7919573407620817;28,1;0,8755950357709131;24,131979382846257;0,24424357923607057;328,3;66,94284460974485;1;0,0;1,1;0,31622776601683794
50;0,99;1213;0,0;2378,9;0,5676462121975467;0,0246069437882508;0,0036905641929487875;0,0005132534430823;0,0005256854884336007;0,0240936903451685;0,003802443461888744;3,9;0,5676462121975467;2,9;0,5676462121975467;0,883676834295136;0,02415887954975578;44,1;0,9944289260117533;46,8;0,6324555320336759;45,526666666666664;0,21230655683250582;177,6;26,158491291866714;43,1;0,9944289260117533;44,8;0,6324555320336759;43,916666666666664;0,5679180083405801;127,6;26,158491291866714;1;0,0;1,1;0,31622776601683794
100;0,1;495;0,0;951,2;3,6147844564602556;0,0071062815257435;0,000503360682726357;0,0006805600692577;0,0002762318325294572;0,0064257214564858;0,0003914154665770025;62,2;3,6147844564602556;61,2;3,6147844564602556;0,07858585858585858;0,015101301004296153;3,1;0,5676462121975467;9,3;0,8232726023485646;6,326168438416422;0,07192389529838591;393,4;21,83371500938654;2;0,4714045207910317;7,7;0,48304589153964794;4,790466832802898;0,09409907842560894;293,4;21,83371500938654;2,5;1,5811388300841898;1,6;0,5163977794943222
100;0,33;1634;0,0;3215,8;3,0477678535099897;0,0313547501290389;0,004439607649422175;0,0005721401866351;3,890081554754342e-05;0,0307826099424038;0,00444943466619437;48,8;3,0477678535099897;47,8;3,0477678535099897;0,17209302325581396;0,015053918548274318;11,8;2,898275349237888;24,2;1,0327955589886444;19,256232921218214;0,13503501207912147;939,6;57,21344053435152;10,3;2,496664441476534;22,3;0,6749485577105528;17,56087491486945;0,1491391523989323;839,6;57,21344053435152;1,1;0,31622776601683794;1,5;0,7071067811865476
100;0,5;2475;0,0;4889,3;5,355163655555055;0,049857272188525;0,004540445762355334;0,0005769194006047;5,166503728729709e-05;0,0492803527879203;0,004528410735499311;40,3;5,355163655555055;39,3;5,355163655555055;0,25907070707070706;0,015316631175254784;23,8;2,1499353995462798;36,3;1,0593499054713802;30,437616796915208;0,23723358878654882;1225,7;155,87177778902475;22,2;2,043961295567452;34,5;1,2692955176439846;28,634746795706953;0,1659500025274763;1125,7;155,87177778902475;1;0,0;1,1;0,31622776601683794
