INCR_k_1_rev_1
;;Stats;;;;;;;;;;Times;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;e.d.;actual_edge_density;;edges;;loops%;;randoms;;total;;t_expand_cliques;;t_split_edges;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
50;0,1;0,1020408163265306;0,0020362761288566264;125;2,494438257849294;0,2914285714285713;0,05346782985734798;144,5;11,355370731263884;0,0009518825488087;0,0001464046568479524;0,0002934436375541;6,361997070660811e-05;0,0006584389112545;0,00013688616264417682;26,1;2,64365067451978;25,1;2,64365067451978;0,28368412091142403;0,11505119171689185;2;0,0;8,8;1,6865480854231356;3,447531378056116;0,34974636124519537;89,3;5,6774407379851475;1;0,0;5,4;1,577621275493231;1,8318506206437242;0,38191647020829267;45,6;8,846845012017937;3,1;1,286683937707919;3;1,1547005383792515
50;0,33;0,33844897959183673;0,011014191578273528;414,6;13,492384683385085;0,2352504638218924;0,04218152533482684;252,9;34,44302864473771;0,0024769292058689;0,0016169308279706843;0,0006251209738122;0,0010742722787702517;0,0018518082320565;0,0005938030046545382;15,7;2,0027758514399734;14,7;2,0027758514399734;0,39042978400680417;0,08531745483605159;3,6;1,577621275493231;18,4;2,1705094128132942;9,839359352377928;0,9306353557793148;154,4;24,18539504191183;3,1;2,923088169119167;42,5;24,40514517701362;17,615464160022984;3,7942979712114804;258,7;65,6015751843404;1,2;0,4216370213557839;1,2;0,4216370213557839
50;0,5;0,5150204081632653;0,02791324826097608;630,9;34,19372911969548;0,2437551020408163;0,05087227474953757;356,3;62,65434275983323;0,0031767083038472003;0,000816149541834851;0,0002846703691908;4,864750386405313e-05;0,0028920379346566;0,0008258584111912284;10,7;2,7908580918579307;9,7;2,7908580918579307;0,4424279834469862;0,12007564845183796;10;2,3570226039551585;24;3,681787005729087;16,810999278499278;0,9896740879267562;178,4;42,72183932786082;11,3;6,03784361801095;73,8;48,25119457358313;40,059610944610945;18,688697852880132;367,3;144,190498993519;1;0,0;1,1;0,31622776601683794
50;0,75;0,7555102040816326;0,0083449176735757;925,5;10,222524150130436;0,2199727891156463;0,0229545489569085;460,1;43,182944163948186;0,0046192452736152;0,0008366212709138643;0,0004245647417707;0,00046891921434438153;0,0041946805318446;0,0006731451869908548;8,9;2,0789954839350235;7,9;2,0789954839350235;0,5875400922625502;0,08737447387478514;17,3;2,94580681270476;33,4;2,4129281427805145;25,067371794871796;1,235153987577511;223,7;54,193173001772095;31,9;10,082437976777022;113,8;24,1513744720438;72,1061111111111;16,57027571596161;563,7;173,81794434918905;1;0,0;1;0,0
50;0,99;0,9942857142857143;0,003420355126524227;1218;4,189935029992179;0,2250257678829108;0,02067267670020868;594,9;49,84966287638151;0,0061998332054893;0,0008057084696457271;0,0002878451316724;2,9132126140483673e-05;0,005911988073817;0,0008054068101967313;2,1;0,7378647873726218;1,1;0,7378647873726218;0,9420840715854701;0,03923186093818615;45,6;2,590581230363393;48,4;1,0749676997731399;47,13333333333333;1,5551586795303296;98,1;32,671598267200416;131,5;65,430442892761;131,5;65,430442892761;105,2;80,02471840347553;160,4;169,05764960181156;1;0,0;1;0,0
100;0,1;0,1015959595959596;0,0026261762914239254;502,9;12,99957264254825;0,2660606060606061;0,04417888215585924;400,7;43,17419496772477;0,0044976484568437;0,002584378028949067;0,0005859997071026;0,0001610888470484898;0,003911648749741;0,002619313536664821;40,3;5,2925524193068805;39,3;5,2925524193068805;0,19742360177750928;0,07566374971536081;2;0,0;14,4;2,7162065049951147;6,120694981534044;0,4975640078139281;245,3;27,90877998050076;1;0,0;32,8;20,389539801901694;7,070810803426903;1,2591381922968186;280;70,43673284113434;2,3;0,6749485577105528;1,9;0,8755950357709131
100;0,33;0,3317575757575758;0,0015613604575019338;1642,2;7,728734264634367;0,19785736149372501;0,018677528885576413;773,8;61,48857165721484;0,0105893007773388;0,00409249329065815;0,0008877045545553;0,0006019009905141511;0,0097015962227836;0,003607949432179389;30,4;4,115013163202924;29,4;4,115013163202924;0,2789605837125983;0,08326905220751098;7,1;2,330951164939612;30,5;4,249182927993988;18,704229937625097;1,506291856621941;567,1;79,559132445971;9,7;5,1650535116083525;143,2;71,1442978116385;55,82376941738876;8,097754788505007;1648,4;374,68155367814234;1,1;0,31622776601683794;1,1;0,31622776601683794
100;0,5;0,5016767676767675;0,0017275057108181685;2483,3;8,55115326854935;0,2015353535353535;0,03004834235679379;1117,4;149,70355892748694;0,0129654568773376;0,0026493388361856526;0,0006910058296149;0,00029613526143284905;0,0122744510477229;0,002527489182463823;22,8;3,2591750830880843;21,8;3,2591750830880843;0,35290205255818385;0,06919938173171629;18,9;5,043147165543886;42,2;4,049691346263317;30,572750466871828;1,0200990875116795;695,6;91,99661829533615;41,1;17,438463235044537;165,7;37,39295833888158;95,48627231393216;20,093797494933;2054,6;400,0267213296854;1,1;0,31622776601683794;1;0,0
