SHET
;;Stats;;;;;;;;Times;;;;;;Clique Tree;;;;;;;;;;;;;;;;;;;;;;;;;
n;k/n.;ncc;;randoms;;total;;edge_density;;t_ctree;;t_real_tree;;t_subtrees_2;;num;;num_edges;;max_clique_edge_distribution;;min_size;;max_size;;avg_size;;sum_size;;min_weight;;max_weight;;avg_weight;;sum_weight;;width;;height;
;;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std;mean;std
500;0,05;1,1;0,31622776601683794;27208,2;2549,948705366443;0,213722045012003;0,04334352908542289;0,36283206412825647;0,06385468177135957;0,0611804248857767;0,011045903828684017;0,0048352673219198;0,002939555445411745;0,1477063528043064;0,036762471254331075;21,4;5,378971401051816;20,3;5,396500923952689;0,39797788310782045;0,08359327355670107;19,2;11,252654007931739;189,4;30,858818296666296;86,92333877995642;14,1321142056363;1811,1;291,1000019084698;14,9;11,732670435819612;127,3;26,213016274786508;66,01793200607442;11,618023486037433;1311,1;291,1000019084698;4,2;0,9189365834726815;5,8;1,6865480854231356
500;0,08;1;0,0;40170,8;4076,924707014672;0,2853487733805971;0,05232585997668107;0,5218468937875752;0,09513465527388704;0,0832915948646659;0,019528046689037334;0,0048900917335986;0,002070438752386242;0,1971670867823326;0,03663940593121861;18,7;4,056544780420347;17,7;4,056544780420347;0,48876007751996353;0,0872116484888326;32;18,05547008526779;252;40,754004574874465;121,8645396856475;23,03174288942389;2219,1;354,9026314044146;24,9;17,766697936182613;178,6;38,396180365586716;99,45584064885922;20,304053388837712;1719,1;354,9026314044146;3,4;0,5163977794943222;6,1;1,3703203194062976
500;0,2;1;0,0;108146,2;10626,074981436519;0,7317231251143597;0,07636177251626511;0,8826380761523046;0,06078415107458167;0,1760946448224725;0,028882280649252853;0,0089276399695223;0,011108563446822156;0,5467008403223651;0,05514583746386506;8,8;3,3928028399998595;7,8;3,3928028399998595;0,7166656620974291;0,11035965794578036;170,5;59,281344264260554;397,3;42,27173996892014;293,1829165279165;51,70455700387078;2452,6;716,8851139943322;165,6;57,53684809657972;336,7;41,069182823350374;263,024594017094;47,19875852533887;1952,6;716,8851139943322;2,7;0,8232726023485646;3,8;1,7511900715418263
500;0,4;1;0,0;185938,2;49824,6852625394;1,382627693769816;0,46114324128302897;0,9085154308617234;0,13915099812010437;0,33421661172846423;0,12037093522707823;0,005800805092730199;0,0033566194246805836;1,0426102769486216;0,36360080351314145;5,9;2,766867462592951;4,9;2,766867462592951;0,8053161383257149;0,18517690266299594;273,7;137,27349019789332;427,2;80,68154132830577;368,6919264069264;90,20570551041126;1967,3;483,5298565985582;263,7;147,180199453293;390,1;82,84047588253247;343,5472222222222;95,847853516198;1467,3;483,5298565985582;2,2;0,6324555320336759;3,1;1,3703203194062976
1000;0,02;1,6;0,699205898780101;38569,2;2924,7440077912993;0,3889021189669239;0,07343835312489089;0,1329745745745746;0,024898363489558734;0,1089663174654321;0,017912721450450808;0,013274130251331201;0,006328224223482811;0,26666167125016027;0,06294912711829678;52,6;7,3363630105265525;51;7,363574011458174;0,19759510759583002;0,046221090884445974;9,9;6,539622822966678;161,8;30,43681980759488;60,638036316797425;9,778276901043377;3133,4;257,48536096467916;3,9;4,306326095924976;84,3;14,453373308677806;42,63348541782371;7,843958104998326;2133,4;257,48536096467916;4,5;0,7071067811865476;7,9;1,449137674618944
1000;0,05;1;0,0;96305;11207,237026929419;0,7964766610499561;0,140508683168741;0,3959197197197198;0,07525031585963646;0,2289720047300577;0,0561396801885058;0,0187940199743849;0,02316443622176353;0,5487106363455133;0,07964039681685917;27,5;5,892556509887896;26,5;5,892556509887896;0,4312864597939001;0,13579449942019206;40,7;21,06629746511923;410,8;93,9749375572492;168,81329848376598;24,17516822173698;4556,5;709,054495633289;29,2;15,17893276880822;244,3;42,457953056851174;136,19747158426938;21,016893381555224;3556,5;709,054495633289;4;0,6666666666666666;6,8;1,5491933384829668
1000;0,08;1;0,0;170876,4;21187,022108409248;1,2051320906466692;0,15956996552006916;0,5641483483483484;0,09059696637980831;0,3455168241986626;0,055193908930753044;0,0098145596705342;0,003617955873458945;0,8498007067774722;0,12878343442239285;20,1;6,65749368923638;19,1;6,65749368923638;0,4644437802880949;0,08432259008923726;87,5;32,38398095080687;509,7;69,24521644128207;273,8769877614101;52,59191354903489;5276,4;1206,7691669172784;73;38,328985260649816;383,4;58,35942273722575;231,9819365079365;45,00509786855327;4276,4;1206,7691669172784;3,2;0,7888106377466155;6,8;1,7511900715418263
1000;0,18;1;0,0;367855,4;37448,710202385104;2,9005548667418566;0,5771128624759402;0,8378838838838839;0,09719796770948058;0,7182445127796159;0,1658435277218313;0,0159868462376651;0,016339541869844636;2,166323507724576;0,4478463745934426;11,1;4,383048152953731;10,1;4,383048152953731;0,7094808123464217;0,12582125885925258;224,5;169,84780769199753;770,4;109,27152724596955;524,9465140415141;119,36568807779588;5481,3;1456,5686504018042;209;170,67382797475292;680,1;110,33126886286085;474,3289695392327;118,17170840719959;4481,3;1456,5686504018042;3;0,816496580927726;4,1;1,5951314818673865
1000;0,33;1;0,0;616043,6;82916,61337378522;3,860144871630318;0,5698186530041747;0,9392710710710712;0,049914239491563886;0,9090110031160477;0,16827363303867057;0,0200540597374469;0,030474569873705788;2,9310798087768233;0,4318352120554336;8;3,265986323710904;7;3,265986323710904;0,8203613879605982;0,08838882015511733;426;197,30517817161652;877,4;67,40623116596863;701,5782517482518;106,01378755666316;5343,4;1820,3123175250266;418,5;196,54190958221156;807,9;59,845077770300655;653,7514285714286;98,67265543432525;4343,4;1820,3123175250266;2,3;0,6749485577105528;4,2;1,7511900715418263
2500;0,01;1,6;0,9660917830792959;126161,4;8469,818667873986;0,9416609543680664;0,08026616198489904;0,0838444177671068;0,01587273709481095;0,277447401336542;0,0445530845373987;0,0285892238283424;0,02291921657659799;0,6356243292031819;0,05643382725267219;101,1;16,237473804614915;99,5;16,23610517061007;0,1521026085281765;0,04878237724364983;13,4;9,299940262651631;280,2;65,58421219233246;88,13086232618025;15,371271603152067;8691,6;270,389102344504;3,8;4,049691346263317;152,2;28,839787331624574;63,76077762574044;10,880226444001337;6191,6;270,389102344504;5,5;0,8498365855987975;9,5;1,509230856356236
2500;0,04;1;0,0;517101,8;54024,37653257401;3,7634487422474336;0,4760747742544086;0,4068836814725891;0,062290632568164;1,1809272153022279;0,14311074685436928;0,0322404067520723;0,02916012596330037;2,5502811201931337;0,3524439752979728;35,2;9,150591966279194;34,2;9,150591966279194;0,3907939222032256;0,10533916974546993;74,8;32,06867630570367;992;186,89747635178668;418,2187448250625;87,9864229663552;14028,1;1525,6644053584582;66,3;29,29182669467903;679;158,9842759520576;353,2532441926951;71,5824187527446;11528,1;1525,6644053584582;4,4;0,9660917830792959;8,1;1,66332999331662
2500;0,07;1;0,0;911310,2;122095,1623218545;6,530285298591631;0,984968633409853;0,6252816966786714;0,08506780326530351;1,9349571850702831;0,3071231616648448;0,0469863983570377;0,050220891097574404;4,54834171516431;0,6769049614660747;25,4;8,395766128763288;24,4;8,395766128763288;0,5289615197434296;0,12210624336844136;179;113,48617145322646;1433,8;245,0318800120144;680,2140689339396;112,83111668781362;16714,3;3986,575279052881;168;109,30385781541901;1068,3;202,24795013382297;599,6203204669428;102,43988257411449;14214,3;3986,575279052881;3,2;0,4216370213557839;7,4;1,3498971154211057
2500;0,13;1;0,0;1631653;126632,8677081902;10,610472213649965;0,855248889167436;0,8293562224889957;0,06276734020833247;2,8826204908116013;0,2033539922885016;0,0366270424312231;0,043776899976639604;7,6912246804071405;0,6637537705315193;15,2;4,732863826479693;14,2;4,732863826479693;0,6639575146389772;0,10275523542109868;572,4;220,39973785021715;1853,4;207,43845138043022;1219,9778694331983;178,10639630896245;18001,9;3909,166732750657;557,1;206,72173997375742;1583,3;195,87470484980955;1124,030510624641;172,06531224870182;15501,9;3909,1667327506566;3,3;1,0593499054713802;5,4;1,429840705968481
2500;0,36;1;0,0;4252343;578403,015354058;25,317933522499175;3,324103020536403;0,961261432573029;0,040798306203501084;5,613598263370193;0,5995472177428928;0,0520542427130579;0,08564957918536828;19,652281016415923;2,7627875050164548;9,3;4,2176876234364356;8,3;4,2176876234364356;0,8838807566026488;0,08004155893077636;1208,7;598,3284215211576;2302,8;135,63824436099625;1857,4238644688644;325,39085152595993;16460,7;6876,445820496387;1201,5;600,3386544276489;2133,9;139,25871207536312;1760,8785742035743;324,924307466371;13960,7;6876,445820496387;2,9;1,3703203194062976;4,4;2,0110804171997807
5000;0,01;1,1;0,31622776601683794;493967,6;38540,392871779484;3,5354667516911604;0,2360364168388691;0,1044395599119825;0,015575069573894025;1,1137588790968154;0,11515237583321394;0,0900054687862734;0,08930564828789264;2,331702403808072;0,1525125228420694;105,9;10,857153299911436;104,8;10,829999487021636;0,16630594204741106;0,04073422636847261;30,3;19,894443668745527;657,9;123,10921077554586;200,27653552206434;24,48231377521388;20994,9;1165,4874469031784;9,6;9,34760813137659;361,4;54,26723996421168;154,2326582632178;20,43708584726835;15994,9;1165,4874469031784;5,3;1,0593499054713802;11,3;1,946506842754191
5000;0,04;1,1;0,31622776601683794;1903952,4;222411,0972412223;13,350905114851333;1,754445085636203;0,440366297259452;0,09539856852285668;4,3652406743880645;0,7365959453003177;0,07872519246576509;0,061177146300718;8,906939247997503;1,0661824782866411;48,8;14,815907367121026;47,7;15,018877010837617;0,4392567399394124;0,0962520313379639;108,8;64,05518454166427;2191,5;421,24003450131215;797,2644981715271;198,82263678782232;37147,2;8386,938731676111;117,7;59,9500718190655;1502,1;313,0734560592592;706,355558806812;190,61555705294455;32147,2;8386,938731676111;4,8;0,9189365834726815;8,5;1,9578900207451218
5000;0,07;1;0,0;3611144,8;267983,6647102041;23,93892485437051;1,7073753853043496;0,6776719103820764;0,09869382824987427;7,199043884108164;0,653830445176843;0,0763602325702095;0,0716946850942827;16,663520737692135;1,2371149678705284;28;10,327955589886445;27;10,327955589886445;0,5825916430570347;0,11415621749817333;321,8;189,67211474307737;3138,7;519,7920631261013;1495,7667833492499;289,0224247785653;39659,1;10220,51364712709;311,7;191,47326474239455;2465,2;299,86915665188224;1347,9584542827008;247,60854416618258;34659,1;10220,51364712709;4;0,9428090415820634;6,6;2,065591117977289
5000;0,1;1;0,0;5101340,6;891802,9189998825;32,83681988371482;5,367930855786216;0,797931554310862;0,0922678566783221;9,331059360568407;1,2577608578751642;0,0991397414854872;0,09500488157215525;23,406620781660923;4,0988871481874325;22,8;8,941787044856055;21,8;8,941787044856055;0,6802840952309932;0,10402859618978035;739,4;749,9293596362555;3681,7;478,67085652762364;2071,184945076625;699,1427509496616;42253,8;12507,245551634816;718,5;756,9359652939974;3151;497,55558036821935;1908,9653004658385;625,9365179816498;37253,8;12507,245551634816;3,3;0,8232726023485646;6;2,1081851067789197
5000;0,36;1;0,0;18827517;2785384,244829587;112,30190980803931;16,318110153285268;0,9801565113022604;0,029550972829943165;24,595957023942468;2,9971864174612337;0,2176915235860634;0,2883785996731681;87,48826126051078;13,385004796132952;8,8;4,5166359162544865;7,8;4,516635916254486;0,9135784283379662;0,07920323518664386;2857,1;1065,244411182502;4728,9;261,4597695843686;4105,847536181139;457,76990413328934;34611,1;14705,008485017765;2827,9;1071,8435261009156;4604,6;299,65988127282645;3983,7751587301586;467,495421033248;29611,1;14705,008485017765;2,4;0,9660917830792959;4,2;1,7511900715418263
10000;0,009;1,1;0,31622776601683794;1805531,4;73228,38062937073;13,615498137472105;0,7382067155023868;0,1201035803580358;0,012072265094433826;4,672646783315986;0,4949664962644791;0,1547875775939701;0,081472397503621;8,788063776562149;0,30744930883905514;138;21,02379604162864;136,9;21,07368026710095;0,20695721165543265;0,060709271450433804;34,5;25,643929322767818;1568,9;284,84945341550355;389,2255546529059;33,432514876615116;53173,1;4506,987820164495;17,1;14,662499407975739;775,7;125,52737638548103;317,93362600845774;25,402498881825895;43173,1;4506,987820164495;6;1,0540925533894598;10,7;1,766981104093143
10000;0,03;1;0,0;5936834;396259,2945492467;43,414535398955195;2,9989234353071623;0,417984084408441;0,061604961400604376;15,276500980421678;1,5954691037248003;0,1723661410441765;0,0842850857683035;27,96566827748934;1,7569677151365137;57,2;15,9150522741488;56,2;15,9150522741488;0,41298202558720976;0,09062973767158534;243,4;145,73049707517563;4143,9;702,5732781077794;1439,0484536308625;203,02208744062426;80013,1;14609,423088845393;188,4;131,6360301909946;2822,9;488,4670920338442;1276,6004416943717;176,9770035687091;70013,1;14609,423088845393;5;1,3333333333333333;8,8;1,5491933384829668
10000;0,06;1;0,0;12280631,2;965026,7793472308;87,36853519140068;5,958036350634907;0,6886009180918093;0,06440158422656339;28,034321583749534;2,006653069888925;0,2158912278211119;0,14107876718272058;59,11832237983003;4,222949226920953;37,4;8,82169044017201;36,4;8,82169044017201;0,5752199599107163;0,08033945307049367;438,2;176,04595359671796;6288,7;699,0546076269325;2653,110894568833;378,0966135492288;97028,5;16903,401888048717;407,1;182,53976735677807;4938,3;702,2082707826472;2440,7442741500904;349,65896788243145;87028,5;16903,401888048717;4,4;1,1737877907772674;7,9;1,9692073983655907
10000;0,09;1;0,0;17460285,2;1249459,6994027104;118,8585576263968;7,4501075223029005;0,7713091349134913;0,044144988032152915;35,63202421559445;1,5988061744262783;0,2421081863839847;0,17184389601333847;82,98442522441837;6,568900745885682;30;11,430952132988164;29;11,430952132988164;0,6500912082404953;0,08871265816413333;1082,2;684,2288116315087;7071,8;635,2633399710006;3582,799222660455;496,7147347141392;103755,4;26675,30457266504;1033,8;724,2815290571294;5797,7;552,8694943454357;3342,4401868510463;461,2000029568096;93755,4;26675,30457266504;3,9;0,9944289260117533;7;1,632993161855452
10000;0,33;1;0,0;66595957,8;5185474,928953606;408,1550188232753;32,17396218463688;0,9746507670767078;0,017357061182303;89,37633988677344;6,508080488604908;0,7081384893311224;0,5720231051035698;318,0705404471708;25,81300481586521;12,2;5,88406511029766;11,2;5,88406511029766;0,8771563856309683;0,06186546449803432;5263,4;1930,081932630495;9242;381,4746241742547;7854,744254658385;724,4513140490142;92620,2;38146,05278487758;5239,8;1930,469534134694;8938,9;449,53048345529976;7646,796928904429;713,8255306287936;82620,2;38146,05278487758;2,6;0,9660917830792959;5,5;2,273030282830976
